handle,text,fav,location,
@SenJohnMcCain,'At #BrusselsForum marking 70th anniversary of #MarshallPlan I spoke on importance of continued US-Europe partnershi\\u2026 https://t.co/IvimS3Kbd9',218,None,""
@SenJohnMcCain,"'.@AP: ""McCain says he\'s concerned about wildfires, forest thinning"" https://t.co/iJSGOhkYhC'",192,None,""
@SenJohnMcCain,"'My favorite thing about @Snapchat? The filters. @rollcall: ""The #Snapchat Senators"" https://t.co/QR67FJcHsT'",67,None,""
@SenJohnMcCain,"'Must-read @azcentral on fed\'l power agency run amok: ""Insiders rip power agency over theft, threats"" https://t.co/Re9BVO3BwH'",49,None,""
@SenJohnMcCain,'Congratulations to @UofA @APlayersProgram on an outstanding season - #Arizona is very proud! #BearDownWithPride',98,None,""
@SenJohnMcCain,'Sent letter to @forestservice Chief expressing concern about the slow pace of wildfire prevent efforts in #Arizona https://t.co/IdpWCj3Nc2',112,None,""
@SenJohnMcCain,"'In my latest edition of #ThreeQuestions, I discuss #JudgeGorsuch, the importance of global alliances &amp; my favorite\\u2026 https://t.co/43CHMbxdR4'",194,None,""
@SenJohnMcCain,'Great meeting w/ @NATO Secretary General @jensstoltenberg &amp; @SenRonJohnson in #Brussels today #BrusselsForum https://t.co/0G3bRTUedi',336,None,""
@SenJohnMcCain,"I'm discussing the future of US power w/ @SCClemons @gmfus #BrusselsForum - watch live: https://t.co/VLgLAHf3t9""""""",91,None,""
@SenJohnMcCain,'Good luck to @UofA #Wildcats in the #SWEET16 tonight - #Arizona is rooting for you! #BearDown https://t.co/6iYGUhmXeU',95,None,""
@SenJohnMcCain,"'In another brazen act of Russian state terrorism, fmr #Russia parliamentarian Denis Voronenkov assassinated in #Kiev https://t.co/BPkrC6rTFW'",797,None,""
@SenJohnMcCain,'I hosted my very first @facebook live town hall meeting today - you can watch the entire video here: https://t.co/hiYUqvMatZ',214,None,""
@SenJohnMcCain,"'ICYMI @Reuters: ""Tillerson urges Senate ratification of #Montenegro\'s #NATO membership"" https://t.co/1JCatF2xR'",122,None,""
@SenJohnMcCain,"'I asked US_EUCOM CDR Scaparrotti about the importance of US ratifying #Montenegro accession to #NATO. He stated: ""I\\u2026 https://t.co/QDkTOb7WK'",188,None,""
@SenJohnMcCain,'Our prayers are w/ the loved ones of those killed &amp; injured in #londonattack - we stand in solidarity w/ the British ppl this dark day',1015,None,""
@SenJohnMcCain,'Heading to #SASC hearing on @US_EUCOM w/ General Scaparrotti - tune-in here: https://t.co/FVzjSsA6RP',47,None,""
@SenJohnMcCain,'Excited to host my very first @facebook live town hall TODAY at 12pm ET/9am PT - tweet me your questions &amp; tune-in!\\u2026 https://t.co/a7DLOj7Hqa',190,None,""
@SenJohnMcCain,"'Getting ready to join @TODAYshow w/ @MLauer &amp; @SavannahGuthrie - lots to discuss, tune-in https://t.co/cPxR99eK9A'",558,None,""
@SenJohnMcCain,"'Joining @greta #fortherecord @MSNBC this hour - lots to discuss, tune-in https://t.co/mG74bzFyPv'",291,None,""
@SenJohnMcCain,'Disturbed by reports lawyer for family of murdered Russian whistleblower Sergei Magnitsky injured in #Moscow https://t.co/nzOdSEdoHn',888,None,""
@SenJohnMcCain,"'Great visit w/ Mae Krier, an original ""Rosie the Riveter"" from the Greatest Generation who helped us win the war! https://t.co/B87UH4cevl'",1014,None,""
@SenJohnMcCain,'Honored to meet w/ members of @sams_usa who work on the front lines to save victims of violence &amp; destruction in\\u2026 https://t.co/IupHl4DiPF',276,None,""
@SenJohnMcCain,"'Must-read @MEaglen @WSJ: ""Rebuild Our Defenses for the Information Age"" https://t.co/Y8C8aGZesA'",135,None,""
@SenJohnMcCain,'Excellent meeting w/ Danish FM @anderssamuelsen today to reaffirm our strong transatlantic alliance &amp; partnership w\\u2026 https://t.co/USmBhs1F7h',360,None,""
@SenJohnMcCain,'Happy #Nawruz to all my #Iranian friends in #Arizona &amp; around the world - wishing you a truly joyous &amp; prosperous year ahead!',574,None,""
@SenJohnMcCain,"'Kicking the morning off talking w/ @MacTXPress &amp; defense writers about the defense budget, counter-#ISIL strategy,\\u2026 https://t.co/zJ3eqCa2yF'",116,None,""
@SenJohnMcCain,"'.@Militarydotcom: ""Senators Want Special Visas for #Afghans Who Helped US Military"" https://t.co/pCBljsYPkj'",411,None,""
@SenJohnMcCain,"'.@azpm: ""McCain Wants to Know Why DOJ Declined to Bring Gold King Spill Charges"" https://t.co/vwvnGzPfvI'",194,None,""
@SenJohnMcCain,"'I recently sat down w/ @RCDefense to discuss the crippling effects of sequestration, global threats &amp; more - listen: https://t.co/86pln9quqP'",100,None,""
@SenJohnMcCain,"'Fmr #NATO CDR Gen Breedlove on how we should respond to increased #Russian aggression in #Ukraine: ""We should not r\\u2026 https://t.co/Hrb8ryzpap'",367,None,""
@SenJohnMcCain,'Great meeting w/ FM @ditmirbushati - #Albania is a true friend &amp; ally of the USA &amp; a proud democracy making progres\\u2026 https://t.co/lAwAmnpvse',284,None,""
@SenJohnMcCain,".@ACScowcroft's Amb Vershbow: #Montenegro accession to #NATO is imp't as matter of principle &amp; would contribute to\\u2026 https://t.co/7aZ7SPcz8n""""""",197,None,""
@SenJohnMcCain,"'.@CarnegieEndow Pres Amb Burns, fmr NATO CDR Breedlove agree US should give #Ukraine assistance to defend themselve\\u2026 https://t.co/uu5odAJI5F'",323,None,""
@SenJohnMcCain,'My opening statement at #SASC hearing on US policy &amp; strategy in #Europe: https://t.co/OYjJtodYVd Watch live: https://t.co/OPdqL3F37F',47,None,""
@SenJohnMcCain,'Heading to #SASC hearing on US policy &amp; strategy in #Europe - watch live: https://t.co/Rcywtz05Z',57,None,""
@SenJohnMcCain,"'Must-read @weeklystandard: ""#Gorsuch Shines on Day One"" https://t.co/x0UAyl4SsP'",31,None,""
@SenJohnMcCain,"'Imp\'t @WSJ Notable &amp; Quotable by @SenSasse today: ""Why Judges Wear Robes"" https://t.co/9GywdT4sac'",52,None,""
@SenJohnMcCain,"'.@AZBizDaily: ""McCain launches legislation to preserve Veterans Choice Program"" https://t.co/rzTGgWQQ21'",211,None,""
@SenJohnMcCain,"'Must-read @WSJ: ""#NAFTA Has Made #Mexico a Better Place"" https://t.co/JnKK2ur4lm'",148,None,""
@SenJohnMcCain,"'Imp\'t @WSJ read: ""The #Gorsuch Resistance: Democrats haven\\u2019t come up with a single good reason to oppose him"" https://t.co/zi3kRqK0xI'",127,None,""
@SenJohnMcCain,"'Must-read @washingtonpost: ""For this Russian dissident, holding #Putin accountable was almost deadly \\u2014 twice"" https://t.co/YCOYF18e7U'",236,None,""
@SenJohnMcCain,"'Must-read @thehill: ""Protect lives, U.S. credibility: Pass the Keeping Our Promise to Our #Afghan Allies Act"" https://t.co/OFkIOLlix'",214,None,""
@SenJohnMcCain,'Defense budget proposed today will not be sufficient to stem damage inflicted by yrs of budget cuts under Obama WH https://t.co/xW6jJQJuNm',159,None,""
@SenJohnMcCain,"'6 yrs into Syrian civil war: 400K dead, 1/2 pop. forced to flee, 9.3M ppl desperate for aid - strategy needed now m\\u2026 https://t.co/hzc6xkguQy'",907,None,""
@SenJohnMcCain,"I'll be joining @camanpour @cnni in a few to discuss the 6th anniversary of the war in #Syria - tune-in""""""",117,None,""
@SenJohnMcCain,'Will be talking #marchmadness w/ @rickklein &amp; @ESPNAndyKatz @ABC shortly - @UofA all the way! Watch live:\\u2026 https://t.co/DuSTYIiD9y',107,None,""
@SenJohnMcCain,"'I was honored to serve w/ Dan Coats, who has respect &amp; affection of both sides of aisle - we are fortunate he will\\u2026 https://t.co/GUENmHWa10'",272,None,""
@SenJohnMcCain,'Glad to join @SenatorShaheen @SenJackReed @SenThomTillis to protect brave Afghans risking lives to support US troops https://t.co/leTfeWlNdi',361,None,""
@SenJohnMcCain,"'Must-read by my friend &amp; Russian patriot Vladimir Kara-Murza: ""How to make sure the Kremlin remembers Boris Nemtsov"" https://t.co/nvmmS1NAFy'",382,None,""
@SenJohnMcCain,'Powerful depiction of the worst humanitarian crisis since WWII\\u26a1\\ufe0f \\u201c#Syria: 6 Years of Conflict\\u201d by @CPG_USHMM\\n\\nhttps://t.co/bSWlsRHhpJ',223,None,""
@SenJohnMcCain,"'On 6th anniversary of Syrian civil war, #Assad &amp; #Russia cont. to commit genocide - when will the world wake up to\\u2026 https://t.co/Wfp8qkb90Y'",1263,None,""
@SenJohnMcCain,"Good talking to @AzCities today w/ @JeffFlake about fed'l issues impacting #Arizona's 91 cities &amp; towns https://t.co/MBpeeR4CdJ""""""",72,None,""
@SenJohnMcCain,'Congrats to @ASU @SunDevilWBB on #ncaaw no. 8 seed - #Arizona is rooting for you! #ForksUp https://t.co/aUjJD1bSgS',86,None,""
@SenJohnMcCain,"'.@azpm on my bill to unburden Nogales #AZ from IOI Pipeline costs: ""Nogales Sewer Pipe: Whose Line is it Anyway?"" https://t.co/zE951hnuLL'",37,None,""
@SenJohnMcCain,'RT @RCDefense: .@SenJohnMcCain &amp; @LindseyGrahamSC: Why We Need More Forces in #Afghanistan | @washingtonpost https://t.co/7tRqLAQce6 https:\\u2026',0,None,""
@SenJohnMcCain,'My opening stmt at #SASC hearing on unacceptable Marines United Facebook page: https://t.co/Cpyr8jnpYN Watch: https://t.co/HC6AHkqCCc',100,None,""
@SenJohnMcCain,"'My @washingtonpost op-ed w/ @LindseyGrahamSC today: ""Why we need more forces to end the stalemate in #Afghanistan"" https://t.co/nCvLhOUzAf'",102,None,""
@SenJohnMcCain,'Holding #SASC hearing on disturbing &amp; unacceptable abuse &amp; harrassment on Marines United Facebook page - watch: https://t.co/gsa3OG5qln',148,None,""
@SenJohnMcCain,'Finished my #MarchMadness bracket for @dpshow Celebrity Bracket Challenge - @UofA all the way! @APlayersProgram\\u2026 https://t.co/OyRVTdLkVd',375,None,""
@SenJohnMcCain,'Sent ltr re: @EPA &amp; @TheJusticeDept decision not to prosecute EPA employees for role in Gold King Mine disaster https://t.co/R9aiGh3yLf',83,None,""
@SenJohnMcCain,"Inspiring read on @UofA's '97 #NCAA title- rooting for another win for this yr's no. 2 #marchmadness seed! #BearDown https://t.co/4D9f0ap9r4""""""",50,None,""
@SenJohnMcCain,"'Must-watch @60Minutes on Vladimir Kara-Murza: ""#Putin Critic Says He\'s One of the Lucky Ones: \'I\'m Still Here\'"" https://t.co/wdryfIxhzY'",550,None,""
@SenJohnMcCain,"'Must-read @WSJ: ""Latin, Asian Nations Pursue Free Trade Without U.S."" https://t.co/bptAy9ZhqY'",174,None,""
@SenJohnMcCain,"'Joining @jaketapper @CNNSotu in a few from #Phoenix #Arizona - lots to discuss, tune-in https://t.co/Alhe2NkjKd'",431,None,""
@SenJohnMcCain,"'.@abc15: ""\'Boots on the Border\' would allow certain border protection applicants to skip polygraph"" https://t.co/Vj7UdcYgsL'",69,None,""
@SenJohnMcCain,"'#SouthKorea should know the US remains firmly committed to our alliance, esp in defending against #NorthKorea threat https://t.co/o0xijG7tnH'",304,None,""
@SenJohnMcCain,"Arrest of #Ukrainian tax official on embezzlement charges marks imp't progress in country's anti-corruption efforts https://t.co/M4PhIItMfR""""""",231,None,""
@SenJohnMcCain,"RT @CNNSotu: Tune in Sunday for @jaketapper's exclusive interview with @SenJohnMcCain only on #CNNSOTU https://t.co/DOucjqiA5G""""""",0,None,""
@SenJohnMcCain,"'Must-read @washingtonpost: ""Online dissidents expose the #Russian prime minister\\u2019s material empire"" https://t.co/tt60waeteF'",233,None,""
@SenJohnMcCain,"'Must-read @dcexaminer: ""Less than half of Marine Corps aircraft are ready to fly"" https://t.co/0hEGO9LV5d'",111,None,""
@SenJohnMcCain,"'.@AZPMnews: ""Bill Would Eliminate Polygraph for Border Patrol Applicants"" https://t.co/xg0J1NxdZV'",49,None,""
@SenJohnMcCain,"'.@KYMA11 #Yuma: ""New bill seeks to waive polygraph tests for some CBP recruits"" https://t.co/4BXzHyCoOI'",21,None,""
@SenJohnMcCain,"'.@TucsonNewsNow: ""#Nogales businesses optimistic about Boots on the Border Act"" https://t.co/xahpZAfodl'",21,None,""
@SenJohnMcCain,"'.@FOX10Phoenix: ""Boots on the Border Act: #Arizona Senators push legislation to speed up CBP hiring"" https://t.co/gDomXCE7nj'",43,None,""
@SenJohnMcCain,"'After more than 15 yrs of fighting, we are in a stalemate in #Afghanistan \\u2013 we must develop a strategy to defeat te\\u2026 https://t.co/Dyye6U3fiC'",431,None,""
@SenJohnMcCain,'We have to raise our sights in  #MiddleEast &amp; answer some basic but difficult strategic questions about US policy https://t.co/EVPs4IGV5S',97,None,""
@SenJohnMcCain,'My opening stmt at #SASC hearing on @CENTCOM &amp; @USAfricaCommand posture: https://t.co/dejJ3Fuw4s Watch: https://t.co/dejJ3Fuw4s',32,None,""
@SenJohnMcCain,'Heading to #SASC hearing w/ @CENTCOM &amp; @USAfricaCommand Commanders - watch live: https://t.co/yRXFd2Zg5Q',34,None,""
@SenJohnMcCain,"'Our #SouthDakota snowbirds will be leaving #Arizona soon - hope they had a wonderful time, see them next winter! https://t.co/JA0Ih6Z3Va'",76,None,""
@SenJohnMcCain,"'Must-read @RHFontaine @CNASdc in @WSJ: ""Reassuring #Asia of America\\u2019s Commitment to the Region"" https://t.co/UUEbkJ2ZpY'",101,None,""
@SenJohnMcCain,'Speaking @IndianCommittee hearing on top committee priorities under the new administration - watch: https://t.co/bz6wlw4XvI',56,None,""
@SenJohnMcCain,"'.@AP: ""VA secretary wants Congress to extend Choice program"" #Choice4Vets https://t.co/qcW6J3Vo8s'",91,None,""
@SenJohnMcCain,"Intro'd bill w/ @JeffFlake &amp; @RepMcSally to unburden Nogales #AZ from unfair IOI Pipeline operation &amp; upgrade costs https://t.co/iL9vkeZAzr""""""",38,None,""
@SenJohnMcCain,"'.@MilitaryTimes: ""VA Sec: Choice Card extension needed to ensure better medical care access for vets"" #Choice4Vets https://t.co/bJWAxmpp36'",76,None,""
@SenJohnMcCain,"'Must-read @WSJ: ""The #Pyongyang-#Beijing Axis"" https://t.co/Ys3x4ypcFp'",72,None,""
@SenJohnMcCain,"'RT @starsandstripes: .@SenJohnMcCain, Shulkin urge lawmakers to eliminate expiration on VA Choice https://t.co/VcmRaN6rOC'",0,None,""
@SenJohnMcCain,"'""Continuing the Veterans Choice Program is the only way we can fully... ensure veterans have access to timely &amp; qua\\u2026 https://t.co/4Ui0wYS27g'",523,None,""
@SenJohnMcCain,'Cowardly acts of violence @TucsonJCC &amp; other religious institutions have no place in America #IStandWithTheJCC https://t.co/perRhybmNs',451,None,""
